Quantity,UnitPrice,TotalPrice,InvoiceHour,InvoiceDay,WillBuyNextMonth
343,1.9736283185840708,585.1800000000001,12.0,18.0,1
72,2.1222222222222222,147.76000000000002,13.0,12.0,0
194,1.7072222222222222,313.76,8.777777777777779,5.0,0
121,5.077272727272727,392.54999999999995,18.0,12.0,0
298,4.398484848484848,608.1,14.0,10.0,0
35,5.516666666666667,178.15,12.0,9.0,1
27,1.45,39.15,10.0,1.0,0
802,2.0405172413793102,1075.18,10.39655172413793,21.051724137931036,1
88,2.6248,157.15,12.0,31.0,0
261,0.9092307692307693,198.57,14.0,7.0,0
139,3.136842105263158,320.75,11.0,12.0,0
211,2.894230769230769,401.0,12.0,13.0,1
91,3.005,172.99,17.0,6.0,0
384,1.035294117647059,337.98,11.0,14.0,0
2597,2.9873809523809522,3854.06,9.428571428571429,24.0,1
244,3.9823529411764707,767.8000000000001,11.0,17.0,0
52,6.6,239.45000000000002,14.0,8.0,1
148,3.5700000000000003,537.72,13.0,8.0,0
270,2.0799999999999996,301.59999999999997,10.0,8.0,1
138,2.725,301.20000000000005,12.25,16.75,1
153,2.805263157894737,321.65000000000003,11.0,22.0,0
882,2.5872764227642278,1381.55,10.59349593495935,18.84552845528455,0
120,2.9005555555555556,222.21,17.0,29.0,0
463,4.032857142857143,737.56,12.0,8.0,0
168,6.583333333333333,1250.0,14.0,18.666666666666668,1
92,2.077,127.48,14.0,21.0,0
164,4.425,437.40000000000003,12.0,17.0,1
187,2.934383561643836,301.98,12.0,30.0,1
268,2.12,384.16,17.0,14.0,0
174,3.96,285.48,14.0,25.0,0
355,2.3954545454545455,728.75,14.0,26.0,0
84,4.840909090909091,465.4,11.909090909090908,9.454545454545455,0
1792,2.013076923076923,1465.0800000000002,11.0,21.23076923076923,1
160,3.6125,324.8,14.0,6.0,0
124,2.466206896551724,300.31,14.0,8.0,0
311,5.366666666666666,1035.45,9.0,20.0,0
342,2.225,590.1,14.583333333333334,8.416666666666666,1
189,2.7366666666666664,266.25,14.4,19.0,0
132,2.1037500000000002,189.29,14.0,15.0,1
386,3.1438775510204082,778.26,13.346938775510203,30.0,0
175,2.8368,463.79,10.52,19.88,0
600,0.72,432.0,9.0,23.0,1
88,2.5588709677419357,212.6,11.0,12.0,0
127,3.5715384615384616,225.61,9.0,11.0,0
239,2.1407692307692305,445.22,12.0,5.0,0
15,7.6000000000000005,118.85,14.0,17.0,0
500,1.830989010989011,468.38,15.0,30.0,0
259,2.4416129032258063,438.03,9.0,8.0,0
18,4.24,89.04,10.0,12.0,0
922,2.4703703703703703,1384.02,11.0,16.0,0
329,2.869230769230769,555.75,16.0,8.653846153846153,1
286,2.5063095238095237,492.05,13.0,9.0,1
96,2.8000000000000003,184.4,12.0,16.0,0
194,2.177,306.42,13.0,7.0,1
230,4.660566037735849,663.8100000000001,10.0,30.0,0
52,3.561666666666666,177.84,13.0,18.0,0
619,3.2127659574468086,1315.72,16.46808510638298,8.595744680851064,1
118,3.2488888888888887,326.06,13.0,20.0,0
966,1.7522222222222221,1062.11,15.0,19.0,0
359,2.1955263157894738,319.4,14.0,6.0,0
561,2.3031707317073167,942.0,9.0,5.0,0
208,2.138,426.62,11.0,27.0,0
1295,2.4757142857142855,1519.32,13.35064935064935,6.311688311688312,1
61,2.852222222222222,115.31,11.0,24.0,0
446,3.7853846153846153,842.04,11.153846153846153,19.076923076923077,1
78,2.76525,169.47,13.0,12.0,0
79,3.7879999999999994,82.17,15.0,30.0,0
320,1.1527777777777777,245.48000000000002,9.0,19.0,0
289,3.4586,366.12,15.0,26.0,0
62,3.04125,128.59,13.0,31.0,0
122,1.402,95.56,10.0,6.0,0
453,2.2467241379310345,707.99,13.0,20.0,1
4958,8.95608695652174,22092.51,10.91304347826087,10.695652173913043,1
237,3.9400000000000004,373.27,10.0,8.0,0
152,2.491025641025641,254.69,14.0,1.0,1
51,2.5895,68.08,10.0,15.0,0
256,3.7817647058823534,811.96,10.470588235294118,11.705882352941176,1
177,3.5543750000000003,319.19,16.0,17.0,1
864,0.445,305.28,12.0,11.0,0
447,1.2816,398.4,17.0,30.0,0
297,2.502894736842105,505.75,12.0,29.0,0
756,2.9604705882352937,1239.6,13.894117647058824,4.576470588235294,0
282,1.5646153846153845,447.91999999999996,9.0,5.0,1
172,1.6255,251.25,11.0,24.0,1
20,4.08,64.14,10.0,9.0,0
312,4.546086956521739,1090.14,14.0,13.0,0
94,8.151333333333334,380.88,15.0,19.0,0
26,7.010000000000001,148.22,13.0,12.0,1
65,3.8459999999999996,197.78,12.0,28.0,0
541,3.476511627906977,734.27,12.976744186046512,14.255813953488373,1
100,6.836666666666666,353.52,13.0,17.0,0
45,3.79,144.05,13.0,25.0,0
244,2.6540909090909093,480.48,14.0,15.0,1
36,4.525,165.20000000000002,13.0,9.0,0
215,2.1795833333333334,299.49,10.0,18.0,0
28,6.942857142857143,193.6,15.0,23.0,0
274,2.491304347826087,468.81,12.797101449275363,25.971014492753625,1
53,3.9642857142857144,203.55,13.0,24.0,0
399,3.8649999999999998,950.75,9.5,9.5,1
320,4.377,606.5699999999999,15.0,6.266666666666667,1
186,1.762857142857143,225.46,11.0,10.0,0
386,3.5777083333333333,943.61,9.708333333333334,23.458333333333332,1
102,4.628571428571428,258.9,13.0,4.0,0
179,1.2869565217391306,107.06,12.0,25.0,1
83,3.3841666666666668,179.97,9.0,11.0,1
86,4.850357142857143,302.72,16.0,9.0,1
126,5.369615384615385,465.58000000000004,12.0,12.0,1
418,2.8716666666666666,914.16,15.0,18.0,1
89,2.876666666666667,139.31,11.0,18.0,0
102,3.4,294.3,13.0,2.0,1
352,3.0300000000000002,808.0500000000001,12.80952380952381,19.666666666666668,1
913,1.9509836065573771,1181.89,14.0,13.0,1
230,2.131818181818182,334.5,11.090909090909092,13.181818181818182,1
85,2.81875,137.35,9.0,24.0,1
164,5.022857142857142,253.64000000000001,11.0,15.0,0
145,1.828148148148148,150.03,10.0,7.0,0
1956,1.875,3367.8,9.666666666666666,17.5,1
365,2.818857142857143,425.63,14.0,12.0,0
102,2.5,201.0,12.555555555555555,13.222222222222221,1
466,2.2763333333333335,403.05,13.0,24.0,1
240,2.4078947368421053,329.8,9.0,9.0,1
301,2.2277083333333336,402.51,12.145833333333334,28.0,0
174,2.3692307692307693,317.59999999999997,15.0,25.0,1
148,4.7543750000000005,446.38,13.0,8.0,0
4,3.75,15.0,17.0,11.0,0
12,7.65,91.80000000000001,14.0,24.0,0
945,2.880561797752809,2180.36,12.786516853932584,18.292134831460675,0
48,0.85,40.8,11.0,20.0,0
336,2.9140384615384614,759.4,12.0,6.0,1
95,5.9175,323.69,11.0,18.0,0
59,8.025,303.85,9.0,26.0,1
192,1.4236363636363636,136.92,12.0,6.0,0
3,2.1,6.300000000000001,16.0,23.0,0
13,8.675,113.3,14.0,14.0,0
872,3.442843137254902,1828.45,13.470588235294118,18.352941176470587,1
424,2.282162162162162,717.36,14.0,23.0,0
18,1.95,35.1,12.0,20.0,0
30,7.05,132.5,13.0,24.0,0
160,2.6755555555555555,277.81,13.0,15.0,0
297,4.9399999999999995,163.24,15.0,11.0,1
167,4.571973684210526,557.61,13.394736842105264,8.368421052631579,1
376,2.2775,789.84,13.0,19.0,1
230,3.3510000000000004,379.9,17.0,17.36,1
154,2.6228070175438596,329.01,13.0,26.0,0
348,1.181111111111111,326.52,11.0,25.0,0
191,1.8994736842105264,257.77,12.0,4.0,0
483,4.840149253731344,1451.93,13.238805970149254,7.895522388059701,1
57,5.048461538461538,103.77,14.0,10.0,0
3269,2.0397524752475245,3832.6,11.282178217821782,6.079207920792079,1
198,4.476176470588236,683.05,11.401960784313726,7.0,0
90,4.1,283.9,9.0,9.0,1
100,4.678571428571429,429.79999999999995,15.0,23.0,0
186,1.2157142857142857,150.06,9.0,27.0,0
914,2.6408536585365856,988.22,14.292682926829269,10.170731707317072,0
410,3.53875,556.46,10.0,27.0,0
384,0.42,161.28,14.0,17.0,0
26,9.27,200.70000000000002,9.0,13.0,0
247,1.9306666666666668,293.06,14.0,7.0,0
232,4.25,680.8,16.0,21.0,0
180,3.896785714285714,522.96,13.0,10.0,0
73,3.168,111.5,16.0,23.0,0
128,2.3125,183.6,10.0,18.0,0
200,2.889583333333333,409.1,10.0,21.0,0
187,3.9462500000000005,370.77,9.0,6.0,0
107,2.2635135135135136,183.46,11.0,1.0,0
145,2.86,390.09000000000003,14.0,6.0,0
30,2.95,88.5,13.0,11.0,0
1376,2.152,2285.58,13.0,8.0,1
596,2.194736842105263,908.16,12.0,25.0,0
108,4.703571428571428,244.5,12.0,7.0,0
461,2.1520754716981134,656.85,13.0,8.0,0
1320,2.3204545454545453,1989.78,10.818181818181818,16.454545454545453,1
184,2.897222222222222,305.12,16.0,25.0,1
370,3.4523529411764704,643.5,15.0,12.0,0
202,2.2498591549295774,381.25,12.0,31.0,1
340,1.5150000000000001,403.78000000000003,12.0,4.0,0
155,5.2091666666666665,451.13,15.0,25.0,0
76,3.492857142857143,263.4,13.0,24.0,1
126,2.712857142857143,318.06,11.0,30.0,1
49,4.177142857142857,125.63000000000001,13.0,18.0,0
140,2.556923076923077,299.14,12.0,27.0,0
73,3.2213333333333334,185.73,11.0,9.466666666666667,1
418,1.7683333333333333,606.95,14.8,28.0,1
240,1.2690000000000001,241.8,13.0,10.0,0
4,4.0,16.0,13.0,29.0,0
901,1.913125,1140.26,11.6875,19.0,1
162,2.7533333333333334,203.34000000000003,15.0,7.0,1
143,6.173076923076923,368.45,15.0,29.0,0
132,1.6199999999999999,223.8,13.0,17.0,0
100,2.6183333333333336,223.9,10.0,28.0,0
163,3.2843999999999998,449.11,12.56,11.84,0
229,3.4772881355932204,610.25,16.0,3.0,0
29,7.166666666666667,191.95,12.0,3.0,0
698,2.504705882352941,1180.88,11.235294117647058,12.117647058823529,1
94,2.6770731707317075,212.0,13.0,13.0,0
97,4.3635294117647065,295.61,10.0,23.0,0
66,6.36448275862069,376.44,14.0,19.0,1
217,3.1239130434782605,399.75,10.0,30.0,1
243,2.166,386.15,12.0,9.6,1
553,2.66125,641.0600000000001,13.0,17.0,0
600,4.8334782608695654,1507.23,12.869565217391305,4.6521739130434785,1
631,2.9479104477611937,1005.1,10.0,21.0,0
420,2.6466666666666665,593.92,13.0,15.0,0
782,1.7928571428571427,1249.05,12.0,5.428571428571429,1
1152,1.2522222222222221,1070.48,12.0,11.0,0
453,1.4922727272727272,402.41999999999996,15.0,23.0,0
85,7.937,224.54000000000002,13.0,12.0,0
370,3.818,716.4,13.0,17.0,0
202,2.7977049180327866,398.81,16.0,18.0,0
273,3.4724999999999997,405.97,16.0,7.0,1
150,3.6911764705882355,308.55,8.0,3.0,1
1083,2.3766197183098594,1138.8,13.183098591549296,21.732394366197184,1
148,2.891627906976744,269.03000000000003,16.0,30.0,1
238,3.830909090909091,611.5,13.636363636363637,17.90909090909091,0
80,6.76,302.88,14.0,4.0,1
77,4.163636363636364,201.75,10.0,10.0,0
40,2.15,60.8,13.0,21.0,0
306,2.2157894736842105,519.58,16.0,26.0,1
6,6.983333333333333,41.9,10.0,24.0,0
174,1.8392307692307692,132.0,10.0,4.0,0
64,3.9175,92.8,13.0,22.0,0
377,2.138125,451.65,11.6875,21.25,0
1536,4.858,6909.32,13.0,20.6,1
54,1.9166666666666667,107.69999999999999,10.0,6.0,0
7,7.316666666666666,48.85,16.0,23.0,0
81,2.3016666666666667,102.99000000000001,13.0,5.0,0
1072,2.1447368421052633,1583.82,10.0,12.0,1
8560,0.62,4004.8,17.0,2.0,0
130,2.0037777777777777,196.0,13.0,21.0,0
155,3.3825,285.09000000000003,13.8125,15.9375,1
150,2.355,120.66,9.0,16.0,0
543,2.380909090909091,800.69,10.0,21.0,0
508,3.0794117647058825,841.0,12.0,2.0,0
76,2.8475,162.96,13.0,6.0,1
71,1.5916666666666668,105.0,18.0,14.0,0
127,3.1749411764705884,336.17,14.0,27.0,0
435,1.3657575757575757,427.90999999999997,11.0,21.0,0
741,1.9629850746268658,917.76,20.0,10.0,0
121,1.45,172.85,17.0,24.0,0
93,1.3745,113.67,13.0,21.0,0
137,7.006923076923077,317.11,13.0,27.0,0
125,2.891052631578947,332.89,13.0,11.0,0
257,2.211034482758621,509.3,13.597701149425287,13.770114942528735,1
8908,2.2423664122137406,10181.76,10.053435114503817,7.549618320610687,1
168,2.1792857142857143,220.44,16.0,10.0,0
33,4.586,127.61,11.0,21.0,0
134,2.99,266.6,18.0,25.0,0
361,2.9125,570.07,13.0,14.0,0
102,2.588,173.66,17.0,21.0,0
8,12.75,102.0,12.0,7.0,0
408,3.3873529411764705,1256.26,10.0,30.0,0
233,2.5797368421052633,433.67,12.578947368421053,17.42105263157895,1
552,1.194,301.33,11.0,4.0,1
228,6.341,331.18,16.0,28.0,0
39,1.7446666666666668,67.23,10.0,27.0,0
38,6.25,192.5,13.0,7.0,0
395,3.5203333333333333,729.05,12.466666666666667,20.166666666666668,0
109,2.042666666666667,181.03,12.0,23.0,1
116,3.466666666666667,287.3,14.0,29.0,1
3373,1.6203846153846155,4448.09,12.0,19.0,1
256,1.7311764705882353,186.86,9.0,5.0,1
102,2.83875,231.28,11.0,15.0625,0
149,3.2452380952380957,388.55,8.0,24.0,0
109,2.0565060240963855,214.4,11.44578313253012,5.674698795180723,1
67,5.6000000000000005,328.05,11.0,14.0,0
88,3.0105555555555554,134.86,14.0,7.0,0
285,2.687205882352941,580.29,13.852941176470589,24.33823529411765,1
389,1.8992857142857142,476.89,17.0,18.0,1
107,2.8646153846153846,220.53000000000003,11.0,23.0,0
19,2.75,26.55,16.0,14.666666666666666,0
431,1.5343636363636364,457.37,12.0,7.0,1
51,4.4915,164.78,15.0,26.0,1
225,1.95890625,369.95,13.0,5.0,1
390,3.561714285714286,523.52,13.0,2.0,0
256,1.5093650793650795,240.54999999999998,12.0,30.0,1
24,3.9500000000000006,94.80000000000001,12.0,19.0,0
264,2.9910112359550562,546.58,15.01123595505618,1.1235955056179776,1
472,4.2942857142857145,686.16,12.0,10.0,0
262,2.016363636363636,219.85999999999999,17.0,15.0,0
118,3.23,303.22,15.0,12.0,0
82,4.354,307.66,11.0,6.0,1
107,3.270769230769231,245.33,13.0,11.0,0
53,2.986206896551724,114.18,14.0,23.0,0
71,2.733333333333333,195.15,14.0,7.0,1
96,3.141111111111111,202.95000000000002,10.0,5.0,0
113,2.16,111.71,13.0,11.0,0
362,2.699242424242424,816.48,13.0,19.0,0
458,1.5621739130434782,337.36,14.0,27.0,0
425,3.477222222222222,708.76,14.0,23.0,0
74,3.6314814814814813,235.6,15.0,18.0,1
952,3.229230769230769,2345.04,13.076923076923077,20.23076923076923,1
220,5.043571428571428,374.64,14.0,2.0,0
84,1.25,105.0,10.0,5.0,1
126,1.784,194.13,14.0,1.0,0
50,6.35,317.5,11.0,19.0,1
193,2.035438596491228,287.81,12.0,20.0,0
470,1.5884848484848484,557.91,13.0,21.0,1
88,1.7833333333333334,147.6,13.0,3.0,0
124,2.490909090909091,190.7,16.0,28.0,0
213,2.36625,278.67,12.0,30.0,1
248,1.0761111111111112,211.88,12.0,12.0,0
34,4.021111111111111,122.56,14.0,7.0,0
68,2.0749999999999997,127.89999999999999,14.0,31.0,0
83,3.5775862068965516,211.95000000000002,19.0,4.0,1
150,2.04,305.78,10.0,3.0,0
156,3.332777777777778,344.78000000000003,14.0,16.0,1
759,1.711311475409836,326.39,12.0,17.0,1
157,2.695689655172414,251.18,13.0,13.0,1
106,3.282,282.19,15.0,24.0,0
103,5.413076923076924,206.3,19.0,29.0,0
189,2.192105263157895,311.14,12.0,2.0,0
776,3.4539130434782606,537.58,11.0,8.0,0
20,8.364285714285714,108.0,14.0,16.0,0
74,4.533076923076923,224.28,9.0,6.0,1
89,2.818235294117647,147.15,16.0,9.0,1
188,2.593962264150943,411.28000000000003,12.0,8.0,0
131,4.078749999999999,176.63,12.0,9.0,1
210,3.8925,514.42,16.0,1.0,1
511,3.3758,1163.47,13.0,15.0,0
629,1.307037037037037,671.78,12.037037037037036,21.703703703703702,1
1,48.96,48.96,17.0,26.0,0
47,3.912,136.76999999999998,15.0,6.0,0
321,2.7448148148148146,413.67,13.0,16.0,0
203,3.2939655172413795,578.65,13.0,18.344827586206897,1
353,2.7196969696969697,391.62,13.0,12.515151515151516,1
290,0.9490909090909092,148.78,13.0,3.0,0
936,2.0126923076923076,1878.72,13.538461538461538,26.23076923076923,0
178,1.4835714285714285,196.88,15.0,28.0,0
190,5.364285714285714,502.90000000000003,15.0,6.0,0
29,5.644230769230769,157.6,11.0,10.0,1
36,4.915,151.42,14.0,10.0,1
649,2.4071111111111114,1323.93,12.0,15.0,1
1242,3.0694736842105264,2276.2200000000003,10.578947368421053,12.894736842105264,0
125,5.3628,393.33000000000004,9.0,7.0,0
258,2.262,418.65,12.0,7.0,0
74,1.5133333333333334,108.38,10.0,5.0,0
1928,2.8861764705882353,2000.42,14.5,12.0,1
33,4.5200000000000005,120.05000000000001,16.0,30.0,0
744,3.4670588235294115,2001.3600000000001,11.882352941176471,16.294117647058822,1
153,3.3626666666666667,246.88,14.0,22.0,0
200,4.7159420289855065,976.9499999999999,13.0,25.0,1
272,2.238965517241379,390.74,15.0,26.0,0
2945,2.173060109289618,4505.2300000000005,13.475409836065573,15.770491803278688,1
208,2.299130434782609,345.1,11.434782608695652,20.0,0
126,3.033333333333333,267.7,10.0,20.0,1
204,2.028095238095238,364.14,14.0,18.0,0
461,2.602075471698113,841.17,14.0,5.0,0
108,2.158333333333333,195.6,14.0,7.0,0
1,10.0,10.0,15.0,19.0,1
128,1.54,133.22,16.0,16.0,0
96,3.39,325.44,14.0,22.0,0
193,2.8893750000000002,316.06,10.0,28.0,0
454,1.1483333333333332,397.78,11.0,23.0,1
569,2.1236945812807884,896.47,12.123152709359607,11.600985221674877,0
104,2.712727272727273,202.06,10.0,3.0,0
242,3.0130434782608693,485.43,12.869565217391305,20.782608695652176,1
111,3.1,406.8,15.0,25.0,1
115,3.722727272727273,238.65,9.0,15.0,0
189,4.19375,817.25,7.0,1.0,0
56,3.7804347826086957,184.8,18.0,5.0,1
129,2.1177777777777775,89.06,10.0,2.0,0
803,2.9701754385964914,960.08,15.0,28.0,0
838,4.529565217391304,2519.2599999999998,10.391304347826088,18.08695652173913,1
287,3.2830769230769232,935.01,12.0,2.0,1
1786,1.5512000000000001,2017.1799999999998,12.0,6.0,0
183,1.7750000000000001,182.21,10.583333333333334,7.666666666666667,0
822,2.3584313725490196,1460.7,14.0,9.0,0
568,2.711521739130435,711.08,12.0,11.652173913043478,1
6,14.95,89.69999999999999,12.0,15.0,1
7803,1.5121111111111112,9708.39,12.533333333333333,18.822222222222223,1
1529,2.13,1750.3999999999999,13.0,7.0,0
5,12.216666666666667,60.55,14.0,19.0,0
145,3.370862068965517,372.83,17.0,15.0,0
84,1.1099999999999999,63.72,11.0,28.0,1
112,4.8,324.05,12.0,22.0,0
219,2.3473684210526318,314.45,11.0,17.0,0
206,2.905,314.2,15.0,25.0,0
182,1.9607407407407407,244.86,15.0,27.0,0
60,4.083928571428571,173.7,13.0,28.0,0
25,7.05,88.25,17.0,17.0,0
100,0.8766666666666666,124.2,14.0,26.0,0
302,2.6880952380952383,611.5,15.0,2.0,0
14,6.75,94.5,11.0,7.0,1
864,2.9076470588235295,1378.16,12.0,21.2,1
62,5.68,390.7,11.0,24.0,0
232,1.7007692307692308,306.3,12.0,25.0,1
330,3.0117241379310347,831.34,9.0,1.0,1
11,1.5333333333333332,13.45,16.0,13.0,0
408,3.598131868131868,680.4300000000001,14.0,10.0,1
36,3.6319047619047615,136.02,16.0,11.0,0
194,3.2033333333333336,459.9,15.0,9.0,0
1288,1.7627906976744185,2079.72,12.0,5.627906976744186,1
2790,2.062127659574468,3898.44,14.25531914893617,13.51063829787234,1
340,1.7285074626865673,480.52,15.0,7.0,1
153,3.317,401.29999999999995,9.0,15.0,0
308,2.327391304347826,376.16,12.0,31.0,1
96,1.35,129.6,11.0,30.0,0
89,5.782777777777778,430.69,14.0,16.0,0
182,5.026923076923077,658.5,12.0,10.0,1
577,1.9639473684210524,820.26,9.0,13.0,1
189,2.6681818181818184,358.95,8.0,21.0,1
224,3.9027777777777777,617.6,9.0,6.0,0
226,1.6166666666666667,344.1,15.0,7.0,0
689,1.3128571428571427,468.03,14.0,6.0,1
235,4.511,558.21,12.525,12.35,0
81,5.689444444444444,340.51,10.694444444444445,13.722222222222221,1
80,6.65,354.4,12.0,16.0,0
227,2.150930232558139,407.22,20.0,3.0,1
106,1.48,101.34,13.0,10.0,0
79,2.41,75.75,15.0,19.0,0
8622,2.699423305588585,10639.23,13.279429250891795,18.277645659928655,1
87,5.359999999999999,185.04999999999998,13.0,13.0,0
34,6.55,164.7,14.0,1.0,1
45,2.980909090909091,100.77,12.0,27.0,0
48,6.357142857142857,167.8,10.0,19.0,1
152,2.4722222222222223,154.88,14.0,21.0,0
623,3.413529411764706,1881.27,16.0,15.0,0
313,3.1082926829268294,246.73999999999998,16.0,21.0,0
4760,1.0250000000000001,2805.2799999999997,11.0,4.0,1
228,4.353684210526316,873.48,17.0,9.0,0
72,2.85,178.4,13.0,6.0,1
656,3.02,1382.88,11.0,28.0,0
144,3.265263157894737,313.28000000000003,12.0,30.0,1
194,4.283333333333334,425.3,16.0,5.0,1
152,1.0591666666666668,128.76,12.0,8.0,0
475,1.5909722222222222,464.85,12.0,17.0,0
338,1.9657142857142855,527.2,13.0,21.0,0
93,2.016,155.09,13.0,29.0,0
30,4.65,139.5,15.0,28.0,1
2388,2.5806666666666667,4513.8,13.566666666666666,21.066666666666666,1
292,3.0455072463768116,764.54,12.0,8.0,0
304,3.9626666666666663,848.78,14.0,19.0,0
244,1.4954545454545454,336.6,16.0,21.0,0
152,3.2135714285714285,322.08,14.571428571428571,15.428571428571429,0
165,1.7353846153846153,210.83,13.0,28.0,0
77,2.5070833333333336,138.83,12.0,20.0,1
71,6.707692307692308,225.15,15.0,21.0,0
3492,1.9435714285714287,4200.36,12.357142857142858,10.571428571428571,1
262,1.6477777777777778,369.14,15.0,6.0,0
127,2.3879310344827585,157.33,16.0,27.0,0
5,12.5,62.5,15.0,8.0,0
224,3.446875,491.71000000000004,8.0,13.0,0
696,5.037037037037037,2024.8,14.555555555555555,17.296296296296298,1
116,2.340357142857143,221.44,10.0,17.0,0
302,2.3732941176470588,371.03,14.0,23.0,1
658,4.575086206896552,2139.15,13.224137931034482,16.32758620689655,1
296,2.451,389.12,14.0,20.0,0
180,1.972,282.12,14.0,15.0,1
124,4.6499999999999995,355.0,14.0,5.0,1
197,4.407500000000001,603.85,12.25,13.6,0
1335,2.5225,2365.76,14.21875,7.125,0
50,3.504,133.54,10.0,13.0,0
506,3.3474074074074074,936.28,18.0,25.0,0
117,2.1832352941176474,179.73,12.0,28.0,0
200,4.935384615384615,481.75,16.0,8.0,0
48,4.75625,176.7,12.0,27.0,0
34,4.165,100.8,11.0,29.0,0
259,3.2783333333333338,697.46,13.0,6.0,1
19,2.967142857142857,64.17,11.0,18.0,0
45,5.0424999999999995,206.29999999999998,14.0,10.0,1
264,2.5364,237.84,10.0,14.0,0
116,6.0625,484.4,17.0,24.0,0
342,2.3705714285714286,576.13,12.0,30.0,0
28,4.0,107.0,14.0,21.0,0
392,1.085,428.24,15.0,1.0,0
250,1.7746153846153847,377.32,9.0,16.0,0
212,3.5183870967741937,489.06,14.306451612903226,17.451612903225808,1
138,2.4499999999999997,305.09999999999997,10.0,13.0,0
4,110.0,440.0,12.0,15.0,0
2340,1.9160714285714284,3142.92,12.428571428571429,10.464285714285714,1
42,4.038888888888889,145.9,11.0,22.0,0
135,4.811333333333334,314.03,13.0,19.0,0
7110,1.4590322580645163,6784.86,14.03225806451613,9.225806451612904,0
641,1.9849056603773587,1044.66,15.0,19.0,0
146,1.778301886792453,276.15,12.0,11.0,1
184,4.058,858.48,10.0,9.0,1
650,3.935952380952381,1240.46,15.523809523809524,7.619047619047619,1
96,7.65,734.4000000000001,15.0,1.0,1
218,1.8213636363636363,319.98,14.0,21.0,0
307,3.4613333333333336,507.11,10.3,10.933333333333334,1
156,3.282,305.55,15.0,18.0,0
54,4.0311111111111115,169.32,11.0,23.0,0
724,1.2686666666666668,765.3199999999999,12.0,31.0,0
183,3.0175,313.75,11.0,12.0,0
182,4.428666666666667,331.81,9.0,12.0,1
39,3.1333333333333333,106.45000000000002,9.0,25.0,0
654,2.8087692307692307,1233.44,11.0,30.0,0
95,5.75,204.87,12.0,1.0,0
492,1.3198275862068964,593.84,14.0,19.0,1
708,1.9734146341463414,1169.02,12.0,7.0,1
108,3.784,178.04,13.0,25.0,1
250,2.8858333333333333,366.11,15.0,5.0,1
198,1.68,444.74,8.25,9.0,0
173,3.143157894736842,324.79,12.894736842105264,12.210526315789474,1
68,1.7266666666666666,109.92,13.0,19.0,0
156,2.125,321.00000000000006,12.0,7.0,0
2602,2.3710650887573963,3527.64,16.0,6.0,1
160,1.95,312.0,16.0,13.5,0
170,2.7948275862068965,279.36,12.0,6.0,1
321,3.9653846153846155,655.8000000000001,12.0,12.0,0
15,3.45,36.25,16.0,12.0,0
192,3.290909090909091,345.0,12.0,19.0,0
62,2.6833333333333336,113.7,12.0,26.0,0
60,1.675,95.4,14.0,16.0,1
212,1.886875,313.76,10.0,3.0,1
18,7.76875,140.20000000000002,11.0,18.0,0
129,1.9137931034482758,143.69,12.0,17.0,0
930,1.5804958677685952,976.62,10.71900826446281,7.31404958677686,1
28,6.776153846153846,183.68,11.0,25.0,1
46,3.07,131.43,13.0,24.0,0
156,1.641111111111111,213.16,15.0,5.0,0
599,3.4896666666666665,1058.49,12.416666666666666,19.0,1
52,1.2633333333333334,29.43,13.0,17.0,1
128,3.0176923076923075,306.74,10.0,26.0,0
344,3.1735714285714285,481.3,13.0,10.0,0
54,2.775,111.9,11.0,11.0,0
861,2.587647058823529,943.97,17.0,20.0,0
188,3.535416666666667,597.1,12.0,21.0,1
324,3.8625000000000003,738.7,14.222222222222221,11.61111111111111,1
90,3.2408333333333332,124.71,11.0,20.0,0
327,3.1606451612903226,561.73,14.0,5.0,1
50,1.7880000000000003,87.92,14.0,16.0,0
177,3.1763157894736844,332.55,15.0,28.0,0
92,4.714285714285714,263.0,9.0,1.0,0
359,2.9966666666666666,684.19,16.0,13.0,1
124,3.19,312.2,13.0,1.0,1
309,1.8455555555555554,299.53,15.0,2.0,1
138,3.195,402.1,16.3,2.9,1
356,2.452926829268293,433.0,12.0,13.0,0
66,3.217142857142857,177.66,12.0,12.0,1
35,5.8925,137.77,11.0,26.0,0
560,3.745,799.38,13.0,18.0,0
290,1.717,300.53999999999996,13.0,30.0,0
105,3.7829032258064514,287.66,17.0,2.0,0
369,3.505,619.29,15.0,28.0,1
291,1.6265,309.64,9.0,9.0,1
152,3.341666666666667,337.1,8.0,4.0,0
336,2.8591071428571433,767.6,12.0,13.0,1
726,2.641891891891892,1381.98,13.0,2.0,0
456,2.18,860.6600000000001,11.117647058823529,12.470588235294118,1
336,1.975,657.6000000000001,15.0,6.0,1
593,4.396153846153846,718.08,12.0,15.0,0
428,2.360827067669173,682.99,9.481203007518797,16.18796992481203,1
508,2.0486842105263157,620.44,13.210526315789474,13.578947368421053,1
88,6.005,251.51999999999998,16.0,17.0,0
74,6.3500000000000005,462.30000000000007,15.428571428571429,12.142857142857142,1
275,2.219722222222222,349.57,11.0,22.0,0
463,10.258055555555556,1802.29,8.0,24.0,0
283,2.962280701754386,736.2,10.789473684210526,6.315789473684211,1
53,3.042666666666667,143.22,13.0,13.0,1
126,2.3545454545454545,290.7,10.0,5.0,1
283,1.1936,290.93,13.0,13.0,1
71,4.466666666666667,181.15,10.0,31.0,0
